date,market_vader_mean,market_vader_std,market_article_count,market_finbert_mean,market_finbert_std
2018-01-29 17:00:00+00:00,0.0,0.0,1,-0.6960610151290894,0.0
2018-01-29 19:02:00+00:00,-0.1655,0.0,1,-0.35776975750923157,0.0
2018-01-29 19:26:00+00:00,0.7783,0.0,1,0.3299717903137207,0.0
2018-01-30 00:00:00+00:00,-0.023737037037037032,0.306652637546068,27,-0.11141926326133587,0.5176998983173816
2018-01-30 19:11:00+00:00,-0.4767,0.0,1,0.050159282982349396,0.0
2018-01-31 00:00:00+00:00,0.01478,0.3746586583621341,15,-0.2031457173327605,0.6001672521155799
2018-01-31 19:32:00+00:00,0.6369,0.0,1,0.00183013454079628,0.0
2018-02-01 00:00:00+00:00,-0.09073599999999998,0.3857317114696864,25,-0.2128688222169876,0.445541695970266
2018-02-01 19:01:00+00:00,0.0,0.0,1,0.02573017030954361,0.0
2018-02-02 18:56:00+00:00,0.0,0.0,1,-0.016787007451057434,0.0
2018-02-02 19:35:00+00:00,-0.7684,0.0,1,0.2817879021167755,0.0
2018-02-03 00:00:00+00:00,-0.08293333333333335,0.38688375593459673,12,-0.4641915721197923,0.5031512878509137
2018-02-04 00:00:00+00:00,-0.04010714285714286,0.3856983745090211,14,-0.05802236843322005,0.4103953685456585
2018-02-05 00:00:00+00:00,-0.03432307692307692,0.37941294160374955,13,-0.39924732294793314,0.4171424499434352
2018-02-05 19:44:00+00:00,-0.3612,0.0,1,-0.02118648961186409,0.0
2018-02-05 19:53:00+00:00,-0.6597,0.0,1,-0.04067544266581535,0.0
2018-02-05 20:03:00+00:00,0.6124,0.0,1,0.0927291288971901,0.0
2018-02-05 20:08:00+00:00,0.0,0.0,1,-0.024134621024131775,0.0
2018-02-06 00:00:00+00:00,-0.09223103448275863,0.41864935984957996,29,-0.36623796242578277,0.514130285430481
2018-02-06 11:35:00+00:00,0.0,0.0,1,-0.17530903220176697,0.0
2018-02-06 18:18:00+00:00,0.7269,0.0,1,0.027823248878121376,0.0
2018-02-06 19:00:00+00:00,-0.1531,0.0,1,0.01041482388973236,0.0
2018-02-06 19:49:00+00:00,0.4585,0.0,1,0.3584059476852417,0.0
2018-02-06 20:07:00+00:00,-0.5813,0.0,1,0.01641114056110382,0.0
2018-02-07 00:00:00+00:00,-0.10353571428571429,0.4446704667627354,14,-0.5033125001937151,0.5999862281150918
2018-02-07 15:56:00+00:00,0.0,0.0,1,0.059280022978782654,0.0
2018-02-08 00:00:00+00:00,0.002986206896551728,0.35110342973885095,29,-0.2548495635133365,0.558687505086958
2018-02-08 10:17:00+00:00,-0.4939,0.0,1,-0.6117912530899048,0.0
2018-02-08 18:50:00+00:00,-0.34,0.0,1,-0.9147440195083618,0.0
2018-02-08 19:57:00+00:00,-0.6249,0.0,1,-0.6977918148040771,0.0
2018-02-08 21:18:00+00:00,-0.5423,0.0,1,-0.9510678052902222,0.0
2018-02-08 22:33:00+00:00,0.0,0.0,1,-0.355089008808136,0.0
2018-02-09 00:00:00+00:00,-0.20329230769230772,0.3639960014925495,13,-0.30766007504784143,0.5231239711267225
2018-02-09 19:00:00+00:00,0.0,0.0,1,-0.5192775726318359,0.0
2018-02-09 19:01:00+00:00,0.0,0.0,1,-0.9057753682136536,0.0
2018-02-10 00:00:00+00:00,-0.06657777777777778,0.35021152100472713,9,-0.12210304869545831,0.3692188210179694
2018-02-12 00:00:00+00:00,-0.03279333333333333,0.38206922457562076,30,-0.1610704505816102,0.410174537124686
2018-02-12 07:19:00+00:00,0.4019,0.0,1,0.3582876920700073,0.0
2018-02-12 09:41:00+00:00,0.0,0.0,1,-0.620559811592102,0.0
2018-02-14 00:00:00+00:00,-0.035216000000000004,0.34755618452273296,25,-0.23617124259471894,0.57305271741263
2018-02-15 10:26:00+00:00,0.6808,0.0,1,0.7109643816947937,0.0
2018-02-16 00:00:00+00:00,-0.018951724137931038,0.3893912333196613,29,-0.320603520191949,0.4961702811039907
2018-02-19 00:00:00+00:00,-0.06019705882352941,0.3258480687843359,34,-0.24115377565955415,0.5431001930968753
2018-02-20 00:00:00+00:00,-0.02339333333333334,0.3837807660383104,15,-0.3039102781563997,0.5940635516608651
2018-02-21 00:00:00+00:00,-0.17416428571428572,0.3503320921357616,14,-0.3037948134754385,0.5902842104826788
2018-02-21 07:45:00+00:00,-0.1027,0.0,1,-0.8827649354934692,0.0
2018-02-22 00:00:00+00:00,-0.07651379310344827,0.4079251311945594,29,-0.471381108950952,0.48276438621087503
2018-02-23 00:00:00+00:00,0.05583333333333334,0.41758417400681314,15,-0.1152947890261809,0.43910407320056827
2018-02-25 00:00:00+00:00,-0.18458125,0.4751229247521109,16,-0.32819858379662037,0.5234336138784743
2018-02-26 00:00:00+00:00,0.054656249999999997,0.3731439382128564,16,-0.21318326657637954,0.44401906404239017
2018-02-26 19:00:00+00:00,-0.2023,0.0,1,0.06954938173294067,0.0
2018-02-27 00:00:00+00:00,-0.025538461538461534,0.3649048928988736,26,-0.1277762339092218,0.5689839383873506
2018-02-27 19:02:00+00:00,0.6486,0.0,1,-0.6395514011383057,0.0
2018-02-27 19:18:00+00:00,-0.743,0.0,1,0.09493054449558258,0.0
2018-02-27 19:19:00+00:00,0.7603,0.15796765491707473,2,0.14959144592285156,1.029340680063982
2018-02-28 00:00:00+00:00,0.02039090909090908,0.38442452693486007,11,-0.22167205167087642,0.4824073131220023
2018-02-28 19:19:00+00:00,0.0,0.0,1,-0.4858976900577545,0.0
2018-02-28 19:21:00+00:00,0.2716,0.0,1,-0.046646758913993835,0.0
2018-03-01 00:00:00+00:00,-0.050475000000000006,0.4086957066897898,16,-0.20594521635212004,0.5993758660829475
2018-03-01 14:14:00+00:00,0.0,0.0,1,-0.9145298004150391,0.0
2018-03-01 19:00:00+00:00,-0.4019,0.0,1,-0.9131894111633301,0.0
2018-03-01 19:36:00+00:00,0.7964,0.0,1,0.6421699523925781,0.0
2018-03-01 19:45:00+00:00,-0.2023,0.0,1,0.7689993977546692,0.0
2018-03-02 00:00:00+00:00,0.04469333333333332,0.4147695220010173,15,-0.026652691513299943,0.4966315885136432
2018-03-02 15:54:00+00:00,0.0,0.0,1,-0.047271765768527985,0.0
2018-03-02 19:11:00+00:00,0.0,0.0,1,-0.2576729655265808,0.0
2018-03-03 00:00:00+00:00,0.04313124999999999,0.4059716668582509,16,-0.03161030390765518,0.5466297511001951
2018-03-04 00:00:00+00:00,-0.23879333333333333,0.4009207500361185,15,-0.4498400390148163,0.43347594137356354
2018-03-05 00:00:00+00:00,0.04608,0.4076769908360574,15,-0.234733422100544,0.4532168543387753
2018-03-05 08:09:00+00:00,-0.9217,0.0,1,0.0002418234944343567,0.0
2018-03-06 00:00:00+00:00,-0.06433571428571429,0.3959196142325686,14,-0.2576308005622455,0.44266354432213095
2018-03-07 00:00:00+00:00,-0.018482142857142853,0.3923057849797418,28,-0.1946879369871957,0.5324057783618031
2018-03-07 00:57:00+00:00,-0.4588,0.0,1,-0.8933148980140686,0.0
2018-03-07 15:31:00+00:00,-0.5994,0.0,1,0.10960924625396729,0.0
2018-03-07 16:38:00+00:00,-0.0624,0.0,1,-0.6912785768508911,0.0
2018-03-07 19:01:00+00:00,0.34,0.0,1,0.0032418817281723022,0.0
2018-03-07 19:37:00+00:00,-0.0772,0.0,1,-0.05210201442241669,0.0
2018-03-07 19:38:00+00:00,0.2263,0.0,1,-0.6732369661331177,0.0
2018-03-08 00:00:00+00:00,0.08135384615384614,0.458002784954023,13,-0.3125917882873462,0.5388830644845631
2018-03-08 18:47:00+00:00,0.7414,0.0,1,0.505657434463501,0.0
2018-03-08 18:50:00+00:00,-0.9118,0.0,1,-0.9286470413208008,0.0
2018-03-09 00:00:00+00:00,-0.10380666666666667,0.42926206281793955,30,-0.25601183374722797,0.6375343483203977
2018-03-09 19:36:00+00:00,-0.6369,0.0,1,0.19276170432567596,0.0
2018-03-11 00:00:00+00:00,-0.18303529411764707,0.4310111091102764,17,0.04135438975165872,0.356411310914473
2018-03-12 00:00:00+00:00,-0.08332857142857143,0.36639073390317867,14,-0.13763622527143785,0.5036084595931472
2018-03-12 16:01:00+00:00,-0.4788,0.0,1,0.9112151265144348,0.0
2018-03-13 00:00:00+00:00,-0.1970827586206897,0.4491949330818458,29,-0.3746146473005928,0.43070506103164186
2018-03-13 18:59:00+00:00,0.0,0.0,1,0.08823305368423462,0.0
2018-03-13 19:28:00+00:00,0.5859,0.0,1,0.007203932851552963,0.0
2018-03-14 00:00:00+00:00,-0.020769230769230762,0.40865335021387705,13,-0.2466124797669741,0.4218081163143305
2018-03-14 19:19:00+00:00,0.3612,0.0,1,-0.052371490746736526,0.0
2018-03-14 20:11:00+00:00,-0.6908,0.0,1,0.04192189872264862,0.0
2018-03-15 00:00:00+00:00,-0.029035714285714286,0.35511748999915044,14,-0.10761427932551929,0.4569274856141986
2018-03-15 07:15:00+00:00,0.8442,0.0,1,0.057870473712682724,0.0
2018-03-15 19:22:00+00:00,0.0,0.0,1,-0.5272688269615173,0.0
2018-03-16 00:00:00+00:00,-0.023731250000000002,0.27886293101032034,16,-0.2667110174661502,0.5160091560218122
2018-03-18 00:00:00+00:00,0.04668571428571429,0.28626845081857333,14,-0.09213796178145069,0.4075478091767063
2018-03-19 00:00:00+00:00,0.02423157894736842,0.4140334058618829,19,-0.20689514789142108,0.4758213819564705
2018-03-19 16:39:00+00:00,-0.128,0.0,1,-0.6609458327293396,0.0
2018-03-19 19:01:00+00:00,-0.296,0.0,1,-0.574378252029419,0.0
2018-03-20 00:00:00+00:00,-0.07869999999999999,0.4896700065290069,18,-0.3177079341063897,0.5922704221078667
2018-03-20 18:59:00+00:00,-0.6249,0.0,1,0.017025424167513847,0.0
2018-03-20 19:06:00+00:00,-0.4215,0.0,1,-0.03952905908226967,0.0
2018-03-21 00:00:00+00:00,-0.022968421052631572,0.3816101691118708,19,-0.1503483538368815,0.5656212466510827
2018-03-22 00:00:00+00:00,-0.02911999999999999,0.3912638079717716,15,-0.23200676292181016,0.5084606034401064
2018-03-22 17:35:00+00:00,-0.5106,0.0,1,-0.9491977691650391,0.0
2018-03-22 19:40:00+00:00,0.0,0.0,1,-0.8542943000793457,0.0
2018-03-22 19:41:00+00:00,0.8316,0.0,1,0.07559214532375336,0.0
2018-03-22 19:47:00+00:00,0.0343,0.0,1,0.5626397728919983,0.0
2018-03-23 00:00:00+00:00,0.02657777777777778,0.43790753732018595,18,-0.3216608590963814,0.5460754010446023
2018-03-23 19:27:00+00:00,0.0,0.0,1,0.019310951232910156,0.0
2018-03-23 19:28:00+00:00,0.7964,0.0,1,0.07051126658916473,0.0
2018-03-24 00:00:00+00:00,0.148,0.20930360723121805,2,-0.8263133466243744,0.146277507693365
2018-03-25 00:00:00+00:00,-0.14625333333333337,0.4740479268516855,15,-0.29582159345348674,0.39778020755419213
2018-03-26 00:00:00+00:00,0.11771764705882355,0.45645554169504576,17,-0.2625080682337284,0.6062224254591858
2018-03-26 19:06:00+00:00,0.0,0.0,1,-0.056542620062828064,0.0
2018-03-27 00:00:00+00:00,0.008582608695652175,0.3973819214584079,23,-0.29640580567976704,0.5286692229516753
2018-03-27 08:28:00+00:00,-0.5106,0.0,1,0.019380293786525726,0.0
2018-03-27 10:53:00+00:00,0.6523,0.0,1,0.9259602427482605,0.0
2018-03-27 19:32:00+00:00,0.6369,0.0,1,-0.021393712610006332,0.0
2018-03-27 19:33:00+00:00,0.5574,0.0,1,-0.24877384305000305,0.0
2018-03-28 00:00:00+00:00,0.018303999999999997,0.3990659349029932,25,-0.026375511959195137,0.5194963132266535
2018-03-29 00:00:00+00:00,-0.1602095238095238,0.4749705642508406,21,-0.27920206387837726,0.5592873429026045
2018-03-30 00:00:00+00:00,-0.121505,0.43326153578957,20,-0.09629778712987899,0.5360792162600166
2018-04-02 00:00:00+00:00,-0.015964285714285716,0.4387677826458001,14,-0.1255537041329912,0.5940022032500312
2018-04-02 18:55:00+00:00,-0.7783,0.0,1,-0.9631056785583496,0.0
2018-04-03 00:00:00+00:00,-0.20388125,0.3198521058630066,16,-0.401861161342822,0.7205747504571741
2018-04-03 17:41:00+00:00,-0.2732,0.0,1,0.9117177128791809,0.0
2018-04-04 00:00:00+00:00,-0.0975625,0.35866168808502535,16,-0.39799937582574785,0.5435797873028926
2018-04-04 11:14:00+00:00,-0.4897,0.0,1,-0.8962730169296265,0.0
2018-04-04 12:17:00+00:00,0.1326,0.0,1,0.06678502261638641,0.0
2018-04-05 00:00:00+00:00,-0.081645,0.4269836894148485,20,-0.29866354279220103,0.5096235417925766
2018-04-05 09:59:00+00:00,-0.296,0.0,1,-0.9665426015853882,0.0
2018-04-05 18:55:00+00:00,-0.6597,0.0,1,-0.17318224906921387,0.0
2018-04-05 19:00:00+00:00,0.8689,0.0,1,0.8701205849647522,0.0
2018-04-06 00:00:00+00:00,-0.3923,0.46807867984593765,20,-0.3794538978487253,0.5725357869341672
2018-04-06 19:01:00+00:00,-0.5719,0.0,1,0.021428458392620087,0.0
2018-04-06 19:03:00+00:00,-0.58985,0.2658014390480232,2,-0.3186524100601673,0.6008616304193531
2018-04-07 00:00:00+00:00,0.1909,0.2699733690570238,2,-0.07147548720240593,0.24717274824482902
2018-04-08 00:00:00+00:00,-0.25643333333333335,0.5355637808266475,3,-0.8273241718610128,0.019611873699256755
2018-04-09 00:00:00+00:00,-0.17538571428571428,0.3592760210280033,21,-0.24889529221469447,0.48671289368795756
2018-04-09 19:20:00+00:00,0.0,0.0,1,0.0430443100631237,0.0
2018-04-10 00:00:00+00:00,-0.13513809523809525,0.348686778464843,21,-0.2488207801112107,0.5973973977389513
2018-04-10 17:23:00+00:00,0.9641,0.0,1,0.8100341558456421,0.0
2018-04-10 19:41:00+00:00,0.3818,0.0,1,0.06015884876251221,0.0
2018-04-11 00:00:00+00:00,0.05300270270270271,0.3083176676078735,37,-0.05554334693462462,0.5759964813536286
2018-04-11 18:59:00+00:00,0.2937,0.0,1,-0.8903393745422363,0.0
2018-04-12 00:00:00+00:00,0.06461666666666667,0.38369026668281075,30,0.03783473906417688,0.6102238232022584
2018-04-12 19:00:00+00:00,0.4019,0.0,1,-0.04014688730239868,0.0
2018-04-13 00:00:00+00:00,-0.051739999999999994,0.3853066822265363,20,-0.26852031219750644,0.5777643211279211
2018-04-13 19:42:00+00:00,0.7269,0.0,1,0.008456913754343987,0.0
2018-04-13 19:43:00+00:00,-0.2746,0.0,1,-0.01758202165365219,0.0
2018-04-14 00:00:00+00:00,0.6557,0.0,1,0.5176857113838196,0.0
2018-04-15 00:00:00+00:00,0.04250666666666668,0.32847901752224745,15,-0.18519532904028893,0.5055544326827239
2018-04-16 00:00:00+00:00,-0.10367727272727273,0.34859218488605903,22,-0.21478632431138645,0.660686039755533
2018-04-16 19:00:00+00:00,0.0,0.0,1,0.03970359265804291,0.0
2018-04-16 19:24:00+00:00,-0.7178,0.0,1,-0.9221972227096558,0.0
2018-04-17 00:00:00+00:00,-0.06699545454545454,0.4071220519898796,22,-0.3969095488163558,0.5785281723793155
2018-04-17 19:00:00+00:00,0.4215,0.0,1,0.25984513759613037,0.0
2018-04-17 19:53:00+00:00,-0.0351,0.0,1,-0.08743612468242645,0.0
2018-04-18 00:00:00+00:00,-0.10308666666666667,0.3761243826689453,15,-0.4622159544378519,0.46770725283175124
2018-04-18 20:05:00+00:00,-0.6808,0.0,1,-0.8520458340644836,0.0
2018-04-19 00:00:00+00:00,0.013504761904761903,0.38707917985367085,21,-0.25761655984180315,0.6226748078011943
2018-04-19 19:15:00+00:00,-0.9707,0.0,1,-0.9190441966056824,0.0
2018-04-19 19:18:00+00:00,-0.9601,0.0,1,-0.9393542408943176,0.0
2018-04-20 00:00:00+00:00,-0.2768833333333333,0.37833643717856424,12,-0.5137264815469583,0.4432147098800666
2018-04-20 19:02:00+00:00,0.4391,0.0,1,0.02223229967057705,0.0
2018-04-20 19:22:00+00:00,0.2716,0.0,1,0.0744975209236145,0.0
2018-04-20 19:24:00+00:00,-0.1531,0.0,1,-0.11847725510597229,0.0
2018-04-22 00:00:00+00:00,-0.08727272727272728,0.33891264388012754,11,-0.3884514238346707,0.4339032314892069
2018-04-23 00:00:00+00:00,-0.045622222222222224,0.3096557605880431,18,-0.002952938692437278,0.5696018169078524
2018-04-23 19:19:00+00:00,-0.8313,0.0,1,-0.2532123923301697,0.0
2018-04-23 19:20:00+00:00,0.3182,0.0,1,-0.21329109370708466,0.0
2018-04-24 00:00:00+00:00,-0.16525625,0.4117599963874587,16,-0.11988519853912294,0.6981799932599176
2018-04-24 19:21:00+00:00,0.0,0.0,1,0.0043500810861587524,0.0
2018-04-24 19:28:00+00:00,-0.2263,0.0,1,-0.323063462972641,0.0
2018-04-24 19:29:00+00:00,0.13945,0.765584511990675,2,-0.23909688368439674,0.2983978277274392
2018-04-25 00:00:00+00:00,-0.00023939393939393993,0.3903778105401499,33,-0.2906049882823771,0.5224082318437614
2018-04-25 19:16:00+00:00,0.7355,0.0,1,-0.025234751403331757,0.0
2018-04-25 19:17:00+00:00,-0.6908,0.0,1,-0.08955260366201401,0.0
2018-04-26 00:00:00+00:00,0.0896714285714286,0.44473528933784595,14,-0.11412044747599534,0.5917794575721759
2018-04-26 04:58:00+00:00,0.2003,0.0,1,0.055658064782619476,0.0
2018-04-26 09:45:00+00:00,0.8074,0.0,1,0.8222562074661255,0.0
2018-04-26 10:56:00+00:00,0.0,0.0,1,0.039095617830753326,0.0
2018-04-26 13:25:00+00:00,0.0,0.0,1,0.0820138156414032,0.0
2018-04-26 19:35:00+00:00,0.7096,0.0,1,0.23197142779827118,0.0
2018-04-27 00:00:00+00:00,-0.08505,0.42953854619424636,16,-0.11097816994879395,0.538522329942032
2018-04-27 19:11:00+00:00,0.5849,0.0,1,-0.03391112759709358,0.0
2018-04-28 00:00:00+00:00,-0.15341333333333332,0.35934167955675095,15,-0.5816702244182428,0.4141609249385434
2018-04-29 00:00:00+00:00,0.3803,0.18427202717721433,2,-0.20380353927612305,1.0591674146992625
2018-04-30 00:00:00+00:00,-0.11138571428571428,0.2990938439228188,14,-0.10537644236215524,0.5377986893689036
2018-04-30 18:59:00+00:00,0.8936,0.0,1,0.0856766551733017,0.0
2018-04-30 19:02:00+00:00,0.7096,0.0,1,-0.28358423709869385,0.0
2018-05-01 00:00:00+00:00,-0.02959687500000001,0.40125030839853487,32,-0.2597475703805685,0.5676243406435835
2018-05-01 19:02:00+00:00,0.4588,0.0,1,-0.3489421308040619,0.0
2018-05-01 19:17:00+00:00,-0.1027,0.0,1,-0.9300641417503357,0.0
2018-05-02 00:00:00+00:00,-0.03331428571428573,0.43746962724502914,7,-0.42042198830417227,0.4295126308507036
2018-05-02 19:03:00+00:00,0.0,0.0,1,0.01649695262312889,0.0
2018-05-03 00:00:00+00:00,-0.1274,0.4405650411171379,23,-0.41317370485352434,0.5939352069555294
2018-05-03 16:42:00+00:00,0.0,0.0,1,0.04099010303616524,0.0
2018-05-03 18:39:00+00:00,0.0,0.0,1,0.6884873509407043,0.0
2018-05-03 19:00:00+00:00,0.9217,0.0,1,0.13686296343803406,0.0
2018-05-03 19:17:00+00:00,0.8555,0.0,1,0.09601017832756042,0.0
2018-05-04 00:00:00+00:00,-0.1723611111111111,0.39289707698655024,18,-0.4871358933548133,0.5280236975431023
2018-05-04 19:16:00+00:00,-0.038500000000000006,0.5943939602654118,2,-0.322806098498404,0.42020056961138597
2018-05-05 00:00:00+00:00,0.051285714285714296,0.49153098710632104,21,-0.2590824896913199,0.6430793817857116
2018-05-06 00:00:00+00:00,0.3022,0.6083946745329055,2,0.45661868900060654,0.6638515232433776
2018-05-07 00:00:00+00:00,-0.14092777777777776,0.4372698881301563,18,-0.35731456987559795,0.5862652798110428
2018-05-07 19:20:00+00:00,-0.0031999999999999806,0.8240622427948024,2,0.28367775678634644,0.7523374303092867
2018-05-08 00:00:00+00:00,-0.05990909090909091,0.4244088773241144,22,-0.3435097448527813,0.5741100424177263
2018-05-08 19:27:00+00:00,-0.7003,0.0,1,-0.36983126401901245,0.0
2018-05-09 00:00:00+00:00,-0.08182631578947368,0.40260948799619883,19,-0.3932180392899011,0.5411919858790375
2018-05-10 00:00:00+00:00,-0.2496235294117647,0.4120629965936819,17,-0.4411600030520383,0.5173393097259104
2018-05-11 00:00:00+00:00,0.03642380952380953,0.409876775268814,21,-0.19939420629470123,0.523193139292593
2018-05-11 19:54:00+00:00,0.4404,0.0,1,0.06326180696487427,0.0
2018-05-12 00:00:00+00:00,-0.09731764705882354,0.45189007683740706,17,-0.5212069870356251,0.4634652787398078
2018-05-14 00:00:00+00:00,0.10549473684210527,0.48252104211305785,19,-0.12636656382758366,0.6532774854999117
2018-05-14 19:45:00+00:00,-0.34,0.0,1,0.04086413234472275,0.0
2018-05-15 00:00:00+00:00,-0.048641176470588236,0.3268053569382384,17,-0.25629019868724484,0.6501786447511704
2018-05-15 19:01:00+00:00,0.0258,0.0,1,-0.6364129185676575,0.0
2018-05-15 19:26:00+00:00,-0.4019,0.0,1,-0.22307799756526947,0.0
2018-05-16 00:00:00+00:00,-0.1251939393939394,0.37857776194214204,33,-0.14309463627410657,0.5519817142638096
2018-05-16 06:41:00+00:00,0.4939,0.0,1,-0.006739377975463867,0.0
2018-05-16 19:03:00+00:00,-0.7906,0.0,1,-0.11410456895828247,0.0
2018-05-16 19:29:00+00:00,0.0,0.0,1,0.5415374636650085,0.0
2018-05-17 00:00:00+00:00,0.06143529411764706,0.36577271963129043,17,-0.014809039804865332,0.5086873129613927
2018-05-18 00:00:00+00:00,0.08303055555555555,0.37604613229112077,36,-0.10768190228069822,0.579394064449463
2018-05-21 00:00:00+00:00,-0.08598285714285714,0.35855766250986437,35,-0.28274200138236794,0.5156359658822646
2018-05-21 19:16:00+00:00,0.4144,0.0,1,0.05965776368975639,0.0
2018-05-22 00:00:00+00:00,-0.26294117647058823,0.37723651079068343,17,-0.09350733086466789,0.5706745307434397
2018-05-22 09:58:00+00:00,0.5719,0.0,1,-0.8140732645988464,0.0
2018-05-22 13:24:00+00:00,0.3182,0.0,1,0.0778282880783081,0.0
2018-05-23 00:00:00+00:00,-0.11171428571428572,0.3919655594312079,14,-0.24939518408583744,0.6259305046361003
