date,Ticker,vader_mean,vader_std,article_count,finbert_mean,finbert_std
2018-01-03 00:00:00+00:00,ON,0.011699999999999988,0.4362184315225573,4,0.34235033113509417,0.6845674764437306
2018-01-03 00:00:00+00:00,PSA,0.0,0.0,1,0.163690447807312,0.0
2018-01-03 00:00:00+00:00,RCL,0.0,0.0,1,-0.009106695652008057,0.0
2018-01-03 00:00:00+00:00,URI,-0.05245,0.5550081125533212,2,-0.949747771024704,0.0006170720090479995
2018-01-03 00:00:00+00:00,WDC,0.0,0.0,1,0.905291736125946,0.0
2018-01-03 19:19:00+00:00,BA,0.8481,0.0,1,0.04683302342891693,0.0
2018-01-03 19:19:00+00:00,CHRW,0.8481,0.0,1,0.04683302342891693,0.0
2018-01-03 19:19:00+00:00,ON,0.8481,0.0,1,0.04683302342891693,0.0
2018-01-03 19:19:00+00:00,URI,0.8481,0.0,1,0.04683302342891693,0.0
2018-01-03 19:21:00+00:00,ON,-0.3724,0.0,1,0.08089524507522583,0.0
2018-01-03 19:31:00+00:00,BA,-0.0516,0.0,1,-0.5339739322662354,0.0
2018-01-03 19:31:00+00:00,CHRW,-0.0516,0.0,1,-0.5339739322662354,0.0
2018-01-03 19:31:00+00:00,URI,-0.0516,0.0,1,-0.5339739322662354,0.0
2018-01-03 19:32:00+00:00,CCL,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,CVNA,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,DPZ,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,MGM,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,NCLH,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,ON,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,RCL,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,TPR,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-03 19:32:00+00:00,WYNN,0.6369,0.0,1,0.7218194603919983,0.0
2018-01-04 00:00:00+00:00,COST,0.3818,0.0,1,-0.9435256123542786,0.0
2018-01-04 00:00:00+00:00,GILD,0.0,0.0,1,0.4983813762664795,0.0
2018-01-04 00:00:00+00:00,ON,0.0010000000000000009,0.5902850497852711,3,-0.5659918189048767,0.6405682170668925
2018-01-04 19:06:00+00:00,ON,0.7906,0.0,1,0.12071400880813599,0.0
2018-01-04 19:21:00+00:00,BA,0.4939,0.0,1,0.04643382877111435,0.0
2018-01-04 19:21:00+00:00,CHRW,0.4939,0.0,1,0.04643382877111435,0.0
2018-01-04 19:21:00+00:00,ON,0.4939,0.0,1,0.04643382877111435,0.0
2018-01-04 19:21:00+00:00,URI,0.4939,0.0,1,0.04643382877111435,0.0
2018-01-04 19:27:00+00:00,ON,0.0,0.0,1,0.0929679200053215,0.0
2018-01-04 19:36:00+00:00,AEP,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-04 19:36:00+00:00,CMS,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-04 19:36:00+00:00,ED,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-04 19:36:00+00:00,LNT,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-04 19:36:00+00:00,ON,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-04 19:36:00+00:00,WEC,-0.1779,0.0,1,0.14744745194911957,0.0
2018-01-05 00:00:00+00:00,AEP,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,APA,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,CCL,0.1779,0.0,1,0.06520560383796692,0.0
2018-01-05 00:00:00+00:00,CMS,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,CVNA,0.1779,0.0,1,0.06520560383796692,0.0
2018-01-05 00:00:00+00:00,DPZ,0.1779,0.0,1,0.06520559638738632,0.0
2018-01-05 00:00:00+00:00,DVN,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,ED,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,FANG,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,HAL,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,KEY,0.0,0.0,1,0.6088484525680542,0.0
2018-01-05 00:00:00+00:00,LNT,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,MGM,0.1779,0.0,1,0.06520559638738632,0.0
2018-01-05 00:00:00+00:00,MPC,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,NCLH,0.1779,0.0,1,0.06520560383796692,0.0
2018-01-05 00:00:00+00:00,OKE,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,ON,0.10475000000000001,0.4716202179720458,4,-0.13023460935801268,0.4500403742448538
2018-01-05 00:00:00+00:00,OXY,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,RCL,0.1779,0.0,1,0.06520560383796692,0.0
2018-01-05 00:00:00+00:00,TPR,0.1779,0.0,1,0.06520559638738632,0.0
2018-01-05 00:00:00+00:00,TRGP,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,WEC,0.2263,0.0,1,0.6740793585777283,0.0
2018-01-05 00:00:00+00:00,WYNN,0.1779,0.0,1,0.06520559638738632,0.0
2018-01-05 14:12:00+00:00,ON,0.34,0.0,1,-0.9442455172538757,0.0
2018-01-05 19:03:00+00:00,CAG,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,CHD,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,CL,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,CLX,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,COST,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,CPB,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,DG,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,GIS,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,HRL,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,KDP,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,KMB,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,KR,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,MKC,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,ON,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,PG,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,SJM,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:03:00+00:00,WMT,0.7506,0.0,1,0.03952956199645996,0.0
2018-01-05 19:13:00+00:00,AMP,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,C,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,COF,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,IVZ,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,KEY,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,PRU,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,SYF,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-05 19:13:00+00:00,XYZ,0.0,0.0,1,0.0019279103726148605,0.0
2018-01-08 00:00:00+00:00,AMP,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,APA,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,C,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,CAG,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,CCL,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,CHD,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,CL,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,CLX,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,COF,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,COST,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,CPB,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,CVNA,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,DG,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,DPZ,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,DVN,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,FANG,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,FCX,0.3612,0.0,1,0.03449740633368492,0.0
2018-01-08 00:00:00+00:00,GIS,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,HAL,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,HRL,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,IVZ,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,KDP,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,KEY,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,KMB,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,KR,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,MGM,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,MKC,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,MPC,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,NCLH,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,NEM,0.3612,0.0,1,0.03449740633368492,0.0
2018-01-08 00:00:00+00:00,OKE,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,ON,0.3612,0.0,1,0.03449740633368492,0.0
2018-01-08 00:00:00+00:00,OXY,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,PG,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,PRU,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,PSA,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,RCL,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,SJM,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,SW,0.3612,0.0,1,0.03449740633368492,0.0
2018-01-08 00:00:00+00:00,SYF,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 00:00:00+00:00,TPR,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,TRGP,0.0,0.0,1,-0.926961362361908,0.0
2018-01-08 00:00:00+00:00,WMT,0.3612,0.0,1,0.06386049091815948,0.0
2018-01-08 00:00:00+00:00,WYNN,0.7964,0.0,1,0.02698122337460518,0.0
2018-01-08 00:00:00+00:00,XYZ,-0.5267,0.0,1,-0.3022817075252533,0.0
2018-01-08 19:02:00+00:00,AEP,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,CCL,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,CVNA,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,DPZ,0.8074,0.0,1,0.19291779398918152,0.0
2018-01-08 19:02:00+00:00,MGM,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,NCLH,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,ON,0.4037,0.5709180151300185,2,0.5272110924124718,0.47276234824832025
2018-01-08 19:02:00+00:00,RCL,0.8074,0.0,1,0.1929176300764084,0.0
2018-01-08 19:02:00+00:00,TPR,0.8074,0.0,1,0.19291779398918152,0.0
2018-01-08 19:02:00+00:00,WYNN,0.8074,0.0,1,0.19291779398918152,0.0
2018-01-09 00:00:00+00:00,AMP,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,APA,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,C,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,COF,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,COST,-0.09866666666666667,0.1708956796801292,3,-0.3893607457478841,0.5477815095319567
2018-01-09 00:00:00+00:00,DVN,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,FANG,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,GILD,0.7602,0.0,1,0.8522953391075134,0.0
2018-01-09 00:00:00+00:00,HAL,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,IVZ,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,KEY,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,MPC,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,OKE,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,ON,-0.14049999999999999,0.24335313846342727,3,-0.4648419643441836,0.4953393968882139
2018-01-09 00:00:00+00:00,OXY,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,PRU,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,SYF,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 00:00:00+00:00,TRGP,0.0,0.0,1,0.2928059995174408,0.0
2018-01-09 00:00:00+00:00,XYZ,-0.5106,0.0,1,-0.9244247078895569,0.0
2018-01-09 19:01:00+00:00,ON,0.4588,0.0,1,-0.03455580398440361,0.0
2018-01-10 00:00:00+00:00,AEP,0.28175,0.11235926753054241,2,0.14231890439987183,0.9911219178343031
2018-01-10 00:00:00+00:00,AMP,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,APA,-0.016700000000000003,0.1127859033744909,4,0.1634475039318204,0.36585380683211854
2018-01-10 00:00:00+00:00,C,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,CCL,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,CMS,0.28175,0.11235926753054241,2,0.14231890439987183,0.9911219178343031
2018-01-10 00:00:00+00:00,COF,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,COST,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,CVNA,0.0,0.0,1,-0.060854002833366394,0.0
2018-01-10 00:00:00+00:00,DG,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,DPZ,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,DVN,-0.016700000000000003,0.1127859033744909,4,0.16344756726175547,0.36585378555755005
2018-01-10 00:00:00+00:00,ED,0.28175,0.11235926753054241,2,0.14231890439987183,0.9911219178343031
2018-01-10 00:00:00+00:00,EXR,-0.09979999999999999,0.42723391719291204,2,-0.7474605739116669,0.267216287915132
2018-01-10 00:00:00+00:00,FANG,-0.016700000000000003,0.1127859033744909,4,0.16344756726175547,0.36585378555755005
2018-01-10 00:00:00+00:00,FCX,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,HAL,-0.016700000000000003,0.1127859033744909,4,0.1634475039318204,0.36585380683211854
2018-01-10 00:00:00+00:00,IVZ,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,KEY,0.10115,0.14304770183403856,2,-0.3393133506178856,0.30999105071185346
2018-01-10 00:00:00+00:00,KR,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,LNT,0.28175,0.11235926753054241,2,0.14231890439987183,0.9911219178343031
2018-01-10 00:00:00+00:00,MGM,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,MPC,-0.016700000000000003,0.1127859033744909,4,0.16344756726175547,0.36585378555755005
2018-01-10 00:00:00+00:00,NCLH,0.0,0.0,1,-0.060854002833366394,0.0
2018-01-10 00:00:00+00:00,NEM,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,OKE,-0.016700000000000003,0.1127859033744909,4,0.16344756726175547,0.36585378555755005
2018-01-10 00:00:00+00:00,ON,-0.13935999999999998,0.430789360360722,5,-0.5285450406372547,0.36170638026943
2018-01-10 00:00:00+00:00,OXY,-0.016700000000000003,0.1127859033744909,4,0.1634475039318204,0.36585380683211854
2018-01-10 00:00:00+00:00,PRU,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,PSA,-0.09979999999999999,0.42723391719291204,2,-0.7474605739116669,0.267216287915132
2018-01-10 00:00:00+00:00,RCL,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,SYF,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,TPR,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,TRGP,-0.016700000000000003,0.1127859033744909,4,0.1634475039318204,0.36585380683211854
2018-01-10 00:00:00+00:00,WEC,0.28175,0.11235926753054241,2,0.14231890439987183,0.9911219178343031
2018-01-10 00:00:00+00:00,WMT,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 00:00:00+00:00,WYNN,0.0,0.0,1,-0.06085406616330147,0.0
2018-01-10 00:00:00+00:00,XYZ,0.2023,0.0,1,-0.5585101246833801,0.0
2018-01-10 11:59:00+00:00,CCL,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,CVNA,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,DPZ,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,MGM,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,NCLH,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,ON,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,RCL,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,TPR,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 11:59:00+00:00,WYNN,-0.1714,0.0,1,-0.010792229324579239,0.0
2018-01-10 18:59:00+00:00,ON,0.6715,0.0,1,0.9323434233665466,0.0
2018-01-10 19:03:00+00:00,BA,0.8074,0.0,1,0.01921030506491661,0.0
2018-01-10 19:03:00+00:00,CHRW,0.8074,0.0,1,0.01921030506491661,0.0
2018-01-10 19:03:00+00:00,GIS,0.8074,0.0,1,0.01921030506491661,0.0
2018-01-10 19:03:00+00:00,ON,0.8074,0.0,1,0.01921030506491661,0.0
2018-01-10 19:03:00+00:00,URI,0.8074,0.0,1,0.01921030506491661,0.0
2018-01-10 19:32:00+00:00,DPZ,0.0,0.0,1,-0.4266203045845032,0.0
2018-01-11 00:00:00+00:00,AMP,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 00:00:00+00:00,APA,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,C,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 00:00:00+00:00,CAG,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,CCL,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,CHD,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,CL,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,CLX,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,COF,0.7096,0.0,1,-0.882574737071991,0.0
2018-01-11 00:00:00+00:00,COST,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,CPB,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,CVNA,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,DG,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,DPZ,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,DVN,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,FANG,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,GIS,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,HAL,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,HRL,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,IVZ,0.7096,0.0,1,-0.882574737071991,0.0
2018-01-11 00:00:00+00:00,KDP,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,KEY,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 00:00:00+00:00,KMB,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,KR,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,MGM,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,MKC,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,MPC,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,NCLH,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,OKE,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,ON,0.22347499999999998,0.5845096712915308,4,-0.08754275273531675,0.7517620048878844
2018-01-11 00:00:00+00:00,OXY,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,PG,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,PRU,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 00:00:00+00:00,RCL,-0.1977,0.17041273426595793,2,-0.44725513830780983,0.6058569802719856
2018-01-11 00:00:00+00:00,SJM,0.0,0.0,1,0.06390898674726486,0.0
2018-01-11 00:00:00+00:00,SYF,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 00:00:00+00:00,TPR,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,TRGP,-0.5994,0.0,1,-0.37662267684936523,0.0
2018-01-11 00:00:00+00:00,WMT,0.2294,0.324420591208388,2,0.48114171251654625,0.5900561794488121
2018-01-11 00:00:00+00:00,WYNN,-0.0772,0.0,1,-0.018849559128284454,0.0
2018-01-11 00:00:00+00:00,XYZ,0.7096,0.0,1,-0.8825748562812805,0.0
2018-01-11 19:00:00+00:00,BA,0.4404,0.0,1,0.2182280570268631,0.0
2018-01-11 19:04:00+00:00,GILD,0.6124,0.0,1,0.0041962601244449615,0.0
2018-01-11 19:04:00+00:00,ON,0.6124,0.0,1,0.0041962601244449615,0.0
2018-01-11 19:39:00+00:00,APA,-0.34,0.0,1,-0.5306428670883179,0.0
