Date,Ticker,Log_Return,Sector,Beta,Beta_Group,vader_mean,finbert_mean,article_count,vader_std,finbert_std,market_vader_mean,market_finbert_mean,market_article_count,market_vader_std,market_finbert_std
2018-01-03,FCX,-0.0152906842274512,Materials,1.634547283993815,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,GEN,0.0,Information Technology,0.6456855977506586,Low Beta,0.0,0.9052916765213012,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,GILD,0.007529101284186,Health Care,0.6266118025520079,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,GIS,-0.0052646348291682,Consumer Staples,0.4105363536682694,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,HAL,0.0177809376513582,Energy,1.779042915001656,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,HRL,-0.0099505028471051,Consumer Staples,0.450234151534058,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,IVZ,0.0049396263599666,Financials,1.5699667125828225,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,KDP,0.0005243706596931,Consumer Staples,0.5522291159748857,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,KEY,0.0034645749908585,Financials,1.5750747595418342,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,KMB,-0.0168540701628238,Consumer Staples,0.5618366175429953,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,KR,-0.0160288579189894,Consumer Staples,0.3428434136555888,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,LNT,-0.0088252068776998,Utilities,0.669166453672066,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,LRCX,0.0168687865108415,Information Technology,1.5929226870634567,High Beta,0.0,0.9052916765213012,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,MGM,-0.005385605632209,Consumer Discretionary,1.790475425493799,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,MKC,0.0023679267145286,Consumer Staples,0.6579102598150524,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,MPC,0.0210626618556657,Energy,1.6182945635653836,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,NCLH,0.007432280288344,Consumer Discretionary,1.9367770039299843,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,NEM,-0.0084206914313329,Materials,0.2901094275651221,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,OKE,0.0161541268444289,Energy,1.5831842136241936,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,ON,0.0435144324347934,Information Technology,1.6822247449069645,High Beta,0.0,0.9052916765213012,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,OXY,0.0136932527248014,Energy,1.7262379082508437,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,PG,-0.0012140018308394,Consumer Staples,0.667031482232581,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,PRU,0.0003461602492837,Financials,1.595709425793827,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,PSA,0.0021788110497288,Real Estate,0.597557369079425,Low Beta,0.0,0.1636904776096344,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,RCL,0.0262352949230356,Consumer Discretionary,1.809571966821288,High Beta,0.0,-0.0091066434979438,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,SJM,-0.0025901084608741,Consumer Staples,0.3851387093791879,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,SW,0.008673472171237,Materials,0.4651485500337147,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,SYF,0.0066684549738325,Financials,1.5916286187093565,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,TPR,0.0002207348424864,Consumer Discretionary,1.6750840332864412,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,TRGP,0.0169665209923306,Energy,1.8301363839659808,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,TTD,0.0318093189371411,Communication Services,1.55838494388866,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,URI,0.0092323301309195,Industrials,1.6341744654860664,High Beta,-0.05245,-0.9497477412223816,2.0,0.5550081125533212,0.0006170298621994,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,VZ,-0.0207633728111992,Communication Services,0.5189669305555996,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,WDC,0.0157272259122144,Information Technology,1.6024303444777646,High Beta,0.0,0.9052916765213012,1.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,WEC,-0.0035031959510705,Utilities,0.6188645710611731,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,WMT,0.008685230990401,Consumer Staples,0.5449454621080049,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,WYNN,-0.0108929477560129,Consumer Discretionary,1.5898594484416992,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-03,XYZ,0.0310314287002204,Financials,1.7082948685545214,High Beta,0.0,0.0,0.0,0.0,0.0,0.0651133333333333,0.1177410170435905,15.0,0.3438501975874848,0.5987814520391853
2018-01-04,AEP,-0.0119091758796806,Utilities,0.5855510507318068,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,AMP,0.0036604112146775,Financials,1.770886085357816,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,APA,0.0327686951973092,Energy,1.9504802306078584,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,BA,-0.0038015735793629,Industrials,1.655419275218408,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,C,0.0122587743627767,Financials,1.570468635973682,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CAG,0.0162085251935828,Consumer Staples,0.4802031553953858,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CCL,-0.0007477506014636,Consumer Discretionary,1.8373474513096075,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CHD,0.0167595437803976,Consumer Staples,0.4887350572192573,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CHRW,0.0025665108542422,Industrials,0.5900930323754365,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CL,0.006392602870894,Consumer Staples,0.6415020560721268,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CLX,0.0156337379452265,Consumer Staples,0.3303493339744947,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CMS,-0.0112064875542592,Utilities,0.6372607528228073,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,COF,0.0197155137753372,Financials,1.5607250917854707,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,COST,-0.0077960650436512,Consumer Staples,0.6636627951917302,Low Beta,0.3818,-0.9435257911682128,1.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CPB,0.0083129662536724,Consumer Staples,0.3452942820994704,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,CVNA,0.0204748075043894,Consumer Discretionary,1.9199095993306488,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,DG,0.0116355789834731,Consumer Staples,0.5782907860957667,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,DPZ,0.0289514858996809,Consumer Discretionary,0.5289651261194434,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,DVN,0.0118675339854884,Energy,1.69817010618707,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,ED,-0.0117853773514283,Utilities,0.5581115169616554,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,EXR,-0.0183360530100563,Real Estate,0.6184219832313661,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,FANG,0.0074048837662902,Energy,1.5597430966611443,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,FCX,0.013772233050111,Materials,1.634547283993815,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,GEN,0.0020730141526323,Information Technology,0.6456855977506586,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,GILD,-0.0102321323619,Health Care,0.6266118025520079,Low Beta,0.0,0.4983807206153869,1.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,GIS,0.0115118271921947,Consumer Staples,0.4105363536682694,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,HAL,0.0221293313506451,Energy,1.779042915001656,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,HRL,0.0124226529158102,Consumer Staples,0.450234151534058,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,IVZ,0.0081789989908057,Financials,1.5699667125828225,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,KDP,0.0047100556311727,Consumer Staples,0.5522291159748857,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,KEY,0.0039448044334199,Financials,1.5750747595418342,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,KMB,0.011464506487661,Consumer Staples,0.5618366175429953,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,KR,-0.0317372112750628,Consumer Staples,0.3428434136555888,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,LNT,-0.0118086957097503,Utilities,0.669166453672066,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,LRCX,0.0045605403065562,Information Technology,1.5929226870634567,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,MGM,0.0098518256087354,Consumer Discretionary,1.790475425493799,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,MKC,0.0062874843222455,Consumer Staples,0.6579102598150524,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,MPC,0.0010198986062557,Energy,1.6182945635653836,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,NCLH,-0.0125398941074997,Consumer Discretionary,1.9367770039299843,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,NEM,0.0110377957540667,Materials,0.2901094275651221,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,OKE,0.0118132121543508,Energy,1.5831842136241936,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,ON,0.0,Information Technology,1.6822247449069645,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,OXY,-0.0005335251259101,Energy,1.7262379082508437,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,PG,0.0070436138161396,Consumer Staples,0.667031482232581,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,PRU,0.0087935181030165,Financials,1.595709425793827,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,PSA,-0.0178594004096634,Real Estate,0.597557369079425,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,RCL,-0.0091043544598159,Consumer Discretionary,1.809571966821288,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,SJM,0.0079907967556454,Consumer Staples,0.3851387093791879,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,SW,0.0,Materials,0.4651485500337147,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,SYF,0.0071319142069786,Financials,1.5916286187093565,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,TPR,-0.0015476375610255,Consumer Discretionary,1.6750840332864412,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,TRGP,0.0087737593963046,Energy,1.8301363839659808,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,TTD,-0.0054416257242078,Communication Services,1.55838494388866,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,URI,-0.0183766131064966,Industrials,1.6341744654860664,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,VZ,0.0032373262460604,Communication Services,0.5189669305555996,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,WDC,-0.0060664354488839,Information Technology,1.6024303444777646,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,WEC,-0.0035157380233884,Utilities,0.6188645710611731,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,WMT,0.0009045905397043,Consumer Staples,0.5449454621080049,Low Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,WYNN,0.0054004566907788,Consumer Discretionary,1.5898594484416992,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-04,XYZ,0.020952818042688,Financials,1.7082948685545214,High Beta,0.0,0.0,0.0,0.0,0.0,0.0087722222222222,-0.3924589444779687,18.0,0.3778994292067285,0.6839619968898608
2018-01-05,AEP,-0.002116239011927,Utilities,0.5855510507318068,Low Beta,0.2263,0.6740798950195312,1.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,AMP,0.0034123544652954,Financials,1.770886085357816,High Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,APA,-0.0096539062672205,Energy,1.9504802306078584,High Beta,0.2263,0.6740798950195312,1.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,BA,0.0402027478161442,Industrials,1.655419275218408,High Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,C,-0.0013249258104259,Financials,1.570468635973682,High Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CAG,0.0031579146316042,Consumer Staples,0.4802031553953858,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CCL,-0.0082613095300473,Consumer Discretionary,1.8373474513096075,High Beta,0.1779,0.065205693244934,1.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CHD,0.0025999178027253,Consumer Staples,0.4887350572192573,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CHRW,-0.0016728987941976,Industrials,0.5900930323754365,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CL,0.001193642091887,Consumer Staples,0.6415020560721268,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CLX,0.000274773144995,Consumer Staples,0.3303493339744947,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CMS,-0.0071781180034121,Utilities,0.6372607528228073,Low Beta,0.2263,0.6740798950195312,1.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,COF,9.874075312320252e-05,Financials,1.5607250917854707,High Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,COST,-0.0071648470873016,Consumer Staples,0.6636627951917302,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
2018-01-05,CPB,0.0038138084328549,Consumer Staples,0.3452942820994704,Low Beta,0.0,0.0,0.0,0.0,0.0,-0.0798235294117647,0.0425094775855541,17.0,0.3832726958860553,0.5821243389066149
